SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page :   1     Table Repository                              Time : 11:05:41

 +-#--+------ Name --------+Columns+Indexes+Size+- DB table -+--- Database ---+
 |   3|Cabang              |      4|      2|  10|CABANG      |INVENTORY       |
 | 300|Sales Hdr <UL>      |     33|     11| 232|%UL%SLTRXHD.|Default Database|
 |    |                    |       |       |    |SGI         |                |
 | 301|Sales Dtl <UL>      |     36|     10| 226|%UL%SLSTRXDT|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 302|Sales Order HD<UL>  |     29|      9| 208|%UL%SORDHD.S|Default Database|
 |    |                    |       |       |    |GI          |                |
 | 303|Sales Order DT<UL>  |     26|      7| 157|%UL%SORDDT.S|Default Database|
 |    |                    |       |       |    |GI          |                |
 | 304|Product History <UL>|     12|      6| 114|%UL%DPRHIST.|Default Database|
 |    |                    |       |       |    |SGI         |                |
 | 305|Monthly Product Hist|     24|      4| 185|%UL%MPRDHIST|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 306|Stock By Lokasi<UL> |     10|      3|  74|%UL%STOCKLOC|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 307|Customer Prod Disc H|     15|      5| 123|%UL%PCUSDISH|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 308|Customer Prod Disc D|     11|      6|  87|%UL%PCUSDISD|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 309|Cash Bank History <U|     29|     14| 273|%UL%CHISTRYH|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 310|Cash Bank Detail ,UL|     17|      3| 189|%UL%CHISTRYD|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 311|Category Article <UL|      9|      5|  55|%UL%OUTPRICE|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 312|Sales Return HD <UL>|     29|      7| 206|%UL%SLSRTNHD|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 313|Sales Return DT <UL>|     32|      4| 196|%UL%SLSRTDTL|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 314|<UL> Sales New No   |      5|      2|  58|%UL%SALSNWNO|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 +----+--------------------+-------+-------+----+------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page :   8     Table Repository                              Time : 11:05:42

 +-#--+------ Name --------+Columns+Indexes+Size+- DB table -+--- Database ---+
 | 315|OPEN Sales Hdr <UL> |      4|      1|  18|%UL%SLSHDO.S|Default Database|
 |    |                    |       |       |    |GI          |                |
 | 316|<UL>Sales Payment <U|     10|      3|  76|%UL%SLTRXPAY|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 317|=======DL=======    |      0|      0|   0|            |Default Database|
 | 318|Product Transfer OUT|     21|      2| 169|%DL%PTRANOUT|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 319|Transfer OUT <DL>   |     16|      1| 132|%DL%TRANSOUT|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 320|=========ORIGINAL FI|      0|      0|   0|            |Default Database|
 | 321|Temp Open Trx       |      7|      2|  58|C:\OPENTRX  |Default Database|
 | 322|Temp Open Stock Taki|      7|      2|  61|C:\OPENST   |Default Database|
 | 323|Sales Order Stock Ch|      8|      2|  51|C:\TMPCSO   |Default Database|
 | 324|RECAP SALES STORE te|     15|      4|  99|D:\RECAPSLS.|Default Database|
 |    |                    |       |       |    |TR          |                |
 | 325|VS Product History  |     11|      5|  81|C:\MAGIC8\HI|Default Database|
 |    |                    |       |       |    |STVSTRX     |                |
 | 326|VProduct History  VS|     16|      5| 133|C:\MAGIC8\HI|Default Database|
 |    |                    |       |       |    |SVSTRXA     |                |
 | 327|temp product hist sa|     13|      5| 119|C:\HISTSLTRX|Default Database|
 | 328|RECAP PO SHOWROOM   |     21|      1| 270|D:\RETAIL   |Default Database|
 | 329|RECAP SALES TRACKER |     15|      4| 102|D:\RECAPSLS.|Default Database|
 |    |                    |       |       |    |TR          |                |
 | 330|TEMP ARTICLE MASTER |      2|      2|  23|C:\MASTICLE |Default Database|
 | 331|Temp Sales Dtl      |     18|      3| 166|C:\MAGIC8\TS|Default Database|
 |    |                    |       |       |    |LDTL1       |                |
 | 332|Temp Article        |     15|      1| 115|C:\MAGIC8\AR|Default Database|
 |    |                    |       |       |    |TI          |                |
 | 333|Temp Tipe Customer  |      1|      1|   2|C:\MAGIC8\TY|Default Database|
 |    |                    |       |       |    |PECUST      |                |
 | 334|TempSales Dtl       |     36|     11| 226|TSLTRXDT    |Default Database|
 | 335|Temp2Sales Dtl      |     36|     11| 226|TCOSRXDT    |Default Database|
 | 336|TempSales Dtl       |     37|     11| 234|TCONSLSDT   |Default Database|
 | 337|Customer Temporary  |      7|      3|  88|C:\MAGIC8\CU|Default Database|
 |    |                    |       |       |    |STEMP       |                |
 | 338|Trx Temporary       |      2|      1|  22|C:\MAGIC8\TR|Default Database|
 |    |                    |       |       |    |XTEMP       |                |
 | 339|FILE WAHYU          |     11|      1|  79|            |Default Database|
 | 340|SLS Hdr PROJECT     |     33|     11| 232|HEAD        |PROJECT         |
 | 341|SLS Dtl PROJECT     |     36|     11| 226|DT          |PROJECT         |
 | 342|Multi Price BACKUP  |      9|      4|  67|MULTIPRC    |BACKUP          |
 | 343|IMPORT MULTI PRICE  |      9|      4|  74|HARGA       |BACKUP          |
 | 344|SALES ANALISA       |     36|     12| 226|ANALISA     |Default Database|
 | 345|Provinsi Header     |      2|      1|  52|PROVINSI    |INVENTORY       |
 | 346|Provinsi Detail     |      2|      2|  15|DTPROV      |INVENTORY       |
 | 347|Sales Log           |      5|      3|  32|SALESLOG    |INVENTORY       |
 | 348|Sales New No        |      5|      2|  58|SALSNWNO    |INVENTORY       |
 | 349|<FIN> Sales Hdr <>  |     34|     12| 233|SLTRXHD.FIN |FINANCE         |
 | 350|<FIN >Sales Dtl <>  |     36|     10| 226|SLSTRXDT.FIN|FINANCE         |
 | 351|DAILY HIST PROCESS  |      5|      3|  24|PHISLOG     |INVENTORY       |
 | 352|Monthly HIST PROCESS|      5|      3|  24|MHISLOG     |INVENTORY       |
 +----+--------------------+-------+-------+----+------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page :   9     Table Repository                              Time : 11:05:42

 +-#--+------ Name --------+Columns+Indexes+Size+- DB table -+--- Database ---+
 | 353|Setting Category Art|     18|      7| 142|SETOLPRH    |INVENTORY       |
 | 354|Setting Category Art|     18|      7| 118|SETOLPRC    |INVENTORY       |
 | 355|Setting Discount HD |     17|      7| 143|SETDISCH    |INVENTORY       |
 | 356|Setting Discount DT |     16|     10| 114|SETDISCT    |INVENTORY       |
 | 357|Set Kelompok Promo  |      3|      2|  31|SETDISCK    |INVENTORY       |
 | 358|Temp Dics DT        |     10|     10|  70|TMSDISCD    |Default Database|
 | 359|<UL>Setting Discount|     17|      7| 143|%UL%SETDISCH|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 360|<UL>Setting Discount|     16|      9| 114|%UL%SETDISCD|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 361|Temp Category Art   |      7|      2|  34|TMCATART    |Default Database|
 | 362|<UL> Konstant Cost  |      4|      2|  26|%UL%CONSTANT|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 363|<UL> Additional Cost|      5|      1|  28|%UL%ADDCOST.|Default Database|
 |    |                    |       |       |    |SGI         |                |
 | 364|<UL> Additional Cost|      5|      1|  28|%UL%ADDCOJL.|Default Database|
 |    |                    |       |       |    |SGI         |                |
 | 365|Location Article Hd |     10|      1|  63|LOCARTHD    |INVENTORY       |
 | 366|Location Art Dt     |      9|      2|  65|LOCARTDT    |INVENTORY       |
 | 367|Promo Head          |     13|      4| 119|PROMOH      |INVENTORY       |
 | 368|Promo Dt            |     12|      3|  81|PROMOD      |INVENTORY       |
 | 369|Promo Range         |      4|      1|  20|PROMOL      |INVENTORY       |
 | 370|Update Program      |      4|      2|  63|COPYPRG     |INVENTORY       |
 | 371|Local Update Program|      4|      2|  60|C:\MAGIC8\ST|INVENTORY       |
 |    |                    |       |       |    |ATPRG       |                |
 | 372|UL Promo Head       |     13|      4| 119|%UL%PROMOH.S|Default Database|
 |    |                    |       |       |    |GI          |                |
 | 373|UL Promo Dt         |     12|      3|  81|%UL%PROMOD.S|Default Database|
 |    |                    |       |       |    |GI          |                |
 | 374|UL Promo Range      |      4|      1|  20|%UL%PROMOL.S|Default Database|
 |    |                    |       |       |    |GI          |                |
 | 375|Flag Hist Date      |      4|      2|  21|flag        |INVENTORY       |
 | 376|===Send Taking on Ca|      0|      0|   0|            |Default Database|
 | 377|Capture Scan DT     |     13|      4| 136|C:\MAGIC8\OP|Default Database|
 |    |                    |       |       |    |\GONDOLA    |                |
 | 378|PACKINGlST          |     13|      4| 136|C:\MAGIC8\OP|Default Database|
 |    |                    |       |       |    |\PACKLIST   |                |
 | 379|UL Adjustment Hdr   |     17|      3| 126|%UL%ADJHD.SG|Default Database|
 |    |                    |       |       |    |I           |                |
 | 380|UL Adjustment DT    |     16|      3| 134|%UL%ADJBJDT.|Default Database|
 |    |                    |       |       |    |SGI         |                |
 | 381|UL Taking HAL Gondol|      5|      2|  70|%UL%TAKGOND.|Default Database|
 |    |                    |       |       |    |SGI         |                |
 | 382|UL Taking Detail Gon|     10|      3|  91|%UL%TAKINGDT|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 | 383|UL Variance Taking H|     14|      1| 130|%UL%VTAKEHD.|Default Database|
 |    |                    |       |       |    |SGI         |                |
 | 384|UL Variance Taking D|     18|      1| 127|%UL%VTAKEDT.|Default Database|
 |    |                    |       |       |    |SGI         |                |
 | 385|UL Total Variance   |     18|      1| 317|%UL%VSUMMARY|Default Database|
 |    |                    |       |       |    |.SGI        |                |
 +----+--------------------+-------+-------+----+------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page :  10     Table Repository                              Time : 11:05:42

 +-#--+------ Name --------+Columns+Indexes+Size+- DB table -+--- Database ---+
 | 386|Compare Location Tra|     13|      3|  90|C:\MAGIC8\CO|Default Database|
 |    |                    |       |       |    |MPARE.SGI   |                |
 | 387|Temp Loc            |      1|      1|  10|C:\Magic8\TL|Default Database|
 |    |                    |       |       |    |OC.SGI      |                |
 | 388|Product History FN  |     12|      6| 114|C:\MAGIC8\DP|Default Database|
 |    |                    |       |       |    |RHIST.FN    |                |
 | 389|Temp Mutasi Stock   |     28|      3| 176|C:\MAGIC8\TE|Default Database|
 |    |                    |       |       |    |MUTASI      |                |
 | 390|Recap Barcode       |     19|      1| 123|C:\MAGIC8\RB|Default Database|
 |    |                    |       |       |    |CODE        |                |
 | 391|Product History     |     12|      6| 114|C:\MAGIC8\DP|INVENTORY       |
 |    |                    |       |       |    |RHIST.SBY   |                |
 | 392|T Stok Lokasi       |      6|      1| 116|C:\MAGIC8\ST|Default Database|
 |    |                    |       |       |    |LOK         |                |
 | 393|Tmp Loc Transfer IN |      7|      5|  59|C:\MAGIC8\LC|Memory          |
 |    |                    |       |       |    |TRFSTS      |                |
 | 394|Disc Cust Type      |      3|      1|  13|TYPDISK     |INVENTORY       |
 | 395|%UL%Disc Cust Type  |      3|      1|  13|%UL%TYPDISK.|Default Database|
 |    |                    |       |       |    |SGI         |                |
 | 396|Delete Log          |      6|      1| 128|LOGDELET    |INVENTORY       |
 | 397|Rekap Payment Harian|      7|      1|  41|RKPYMNT     |INVENTORY       |
 | 398|Setting % Bank      |      8|      1|  49|SETPRSN     |INVENTORY       |
 | 399|Tmp Hapus DO        |      2|      1|  21|C:\MAGIC8\DO|Default Database|
 |    |                    |       |       |    |HAPUS       |                |
 | 400|===File Sales Online|      0|      0|   0|            |Default Database|
 | 401|SO OL Count         |      4|      1|  24|SOOLSEQ     |INVENTORY       |
 | 402|SO Online HD        |     33|     10| 237|SOROHD      |INVENTORY       |
 | 403|SO Online DT        |     32|      8| 202|SORODT      |INVENTORY       |
 | 404|Sales Online HD     |     40|     19| 303|SLTOLHD     |INVENTORY       |
 | 405|Sales Online DT     |     42|     12| 302|SLTOLDT     |INVENTORY       |
 | 406|Kode PC Lokal       |     11|      2| 109|C:\Magic8\PC|Default Database|
 |    |                    |       |       |    |LOKAL       |                |
 | 407|No Urut by PC       |      5|      2|  26|PCCOUNT     |INVENTORY       |
 | 408|Gabungan No URUT    |      6|      2|  56|SOPCSEQ     |INVENTORY       |
 | 409|ORI Gabungan No URUT|      4|      1|  38|SOGABSEQ    |INVENTORY       |
 | 410|ORI Sales Online HD |     39|     18| 301|SLTOLHD.ORI |INVENTORY       |
 | 411|No Customer         |      2|      1|  12|CUSTOLNO    |INVENTORY       |
 | 412|Kode Scan Order Onli|      8|      2|  72|SCANONLN    |INVENTORY       |
 | 413|Import Sales Online |     28|      4| 447|SL0LIMP     |INVENTORY       |
 | 414|+-------------------|      0|      0|   0|            |Default Database|
 | 415|UL Rekap Payment Har|      7|      1|  41|%UL%RKPYMNT.|INVENTORY       |
 |    |                    |       |       |    |SGI         |                |
 | 416|Temp Sales Onlen    |      7|      2| 148|C:\MAGIC8\SL|Default Database|
 |    |                    |       |       |    |ONLEN       |                |
 | 417|Faktur Payment Haria|     11|      4| 111|RKPYMN3     |INVENTORY       |
 | 418|Setting % Adm Bank  |      9|      2|  57|SETADMB1    |INVENTORY       |
 | 419|Type Payment        |      3|      1|  51|TIPEBYR2    |FINANCE         |
 | 420|Temp Rkp Payment Sho|     11|      4| 111|C:\MAGIC8\TR|Default Database|
 |    |                    |       |       |    |KPYMNT      |                |
 | 421|New Faktur          |      5|      2|  58|SJNEW       |INVENTORY       |
 | 422|Cust Fk             |      2|      1|  11|CUSFK       |INVENTORY       |
 +----+--------------------+-------+-------+----+------------+----------------+


SANTA INVENTORY                        M A G I C   Version  8.30

 System : (SI)  SANTA                                           Date : 10/26/2020
   Page :  11     Table Repository                              Time : 11:05:42

 +-#--+------ Name --------+Columns+Indexes+Size+- DB table -+--- Database ---+
 | 423|SO OL Log Count     |      5|      2|  54|SOOLOG      |INVENTORY       |
 | 424|Dbl Sales Order HD  |     29|      9| 208|SORDHBD     |INVENTORY       |
 | 425|Conter Barcode      |      5|      1|  18|NOBRCODE    |INVENTORY       |
 | 426|============        |      0|      0|   0|            |Default Database|
